5.730000013224283606e+01 7.582115958216543731e+03 1.071094744396209717e+04 6.000000000000000000e+00
6.240000007120768544e+01 1.448891682219338009e+02 1.086914693021774292e+04 6.000000000000000000e+00
6.356666673787434974e+01 5.792577322371903392e+02 1.111895856809616089e+04 7.000000000000000000e+00
6.746666676839191723e+01 8.799125775093436630e+01 1.127524297952651978e+04 7.000000000000000000e+00
6.493333335367839254e+01 6.966855348894397366e+02 1.143914018630981445e+04 7.000000000000000000e+00
6.220000000000000284e+01 2.811767837423758920e+03 1.161009641957283020e+04 7.000000000000000000e+00
6.110000016276041634e+01 1.809108783451286172e+03 1.178430894970893860e+04 7.000000000000000000e+00
5.990000013224283748e+01 3.357038859011080604e+03 1.196993731999397278e+04 7.000000000000000000e+00
6.253333327229817939e+01 3.778377997637783210e+02 1.213874632120132446e+04 7.000000000000000000e+00
6.499999997965494458e+01 5.543471849722330091e+01 1.230217570972442627e+04 7.000000000000000000e+00
6.396666677856445204e+01 4.253616331472536331e+03 1.247097954416275024e+04 7.000000000000000000e+00
5.779999998982747655e+01 4.027999692852733006e+03 1.267097283506393433e+04 7.000000000000000000e+00
6.359999993896484227e+01 2.321653538273528284e+03 1.292378022766113281e+04 8.000000000000000000e+00
5.829999996948242114e+01 1.820687799223822367e+04 1.311519915819168091e+04 8.000000000000000000e+00
6.213333342488606803e+01 7.501084556026945620e+02 1.331706106185913086e+04 8.000000000000000000e+00
6.163333337402343659e+01 2.715634410629241756e+03 1.349700510096549988e+04 8.000000000000000000e+00
5.959999998982747371e+01 3.444560728026993274e+03 1.369718422627449036e+04 8.000000000000000000e+00
6.676666673278808162e+01 3.014907229555024628e+02 1.386982959771156311e+04 8.000000000000000000e+00
5.616666667683919201e+01 5.839480746633847957e+03 1.406578555798530579e+04 8.000000000000000000e+00
5.906666662597655915e+01 1.207850619504821452e+03 1.425594717407226562e+04 8.000000000000000000e+00
5.873333328247070284e+01 2.487492718202418018e+03 1.446273560881614685e+04 8.000000000000000000e+00
6.416666663614908828e+01 1.346851563927005918e+04 1.467816488552093506e+04 8.000000000000000000e+00
6.483333334350585631e+01 3.251941407892807547e+03 1.499375006961822510e+04 9.000000000000000000e+00
7.943333335876465640e+01 2.228374520934491798e+01 1.514592169523239136e+04 9.000000000000000000e+00
6.783333349609375773e+01 2.881554609145982795e+03 1.532926717352867126e+04 9.000000000000000000e+00
5.900000009155273517e+01 6.211727537322019998e+03 1.552484357881546021e+04 9.000000000000000000e+00
6.883333341471353606e+01 3.497690801565014226e+03 1.571757466697692871e+04 9.000000000000000000e+00
6.313333339436849201e+01 6.425278138961274408e+02 1.587542526960372925e+04 9.000000000000000000e+00
5.943333328247070568e+01 1.865785500823276152e+03 1.604576968407630920e+04 9.000000000000000000e+00
5.610000011189778490e+01 4.923670562234316094e+03 1.623597892308235168e+04 9.000000000000000000e+00
6.440000004069010231e+01 6.703640421261626443e+02 1.639071003079414368e+04 9.000000000000000000e+00
5.939999995930989485e+01 3.451890481470474242e+03 1.656745317506790161e+04 9.000000000000000000e+00
6.073333336385091030e+01 7.302742840679833307e+02 1.684588401269912720e+04 1.000000000000000000e+01
5.843333348592122434e+01 5.112638331035955161e+03 1.701001628637313843e+04 1.000000000000000000e+01
6.086666680908203375e+01 4.439569433296108400e+03 1.719776763963699341e+04 1.000000000000000000e+01
6.926666667175292957e+01 5.279306681821516634e+01 1.736392798066139221e+04 1.000000000000000000e+01
6.800000005086263855e+01 2.990616238953148454e+01 1.751760729479789734e+04 1.000000000000000000e+01
5.943333345540364832e+01 2.693636054668208999e+03 1.768056888914108276e+04 1.000000000000000000e+01
6.300000007120767975e+01 1.370990799447357713e+05 1.789980198097229004e+04 1.000000000000000000e+01
5.563333336385090888e+01 8.378832489561875263e+03 1.813408603453636169e+04 1.000000000000000000e+01
5.786666674804687460e+01 1.255549735486747295e+03 1.832127687692642212e+04 1.000000000000000000e+01
6.256666673787434974e+01 9.665727765083435941e+01 1.848847723245620728e+04 1.000000000000000000e+01
5.863333332316080515e+01 1.780567654508258329e+03 1.878792399191856384e+04 1.100000000000000000e+01
6.259999998982747371e+01 2.335262977163772860e+02 1.895803398108482361e+04 1.100000000000000000e+01
6.770000003560383561e+01 9.191632514395804776e+01 1.911203411912918091e+04 1.100000000000000000e+01
5.963333332316080515e+01 1.209191631371166659e+04 1.932194840145111084e+04 1.100000000000000000e+01
5.966666678873698260e+01 2.711641407899057867e+03 1.949881801652908325e+04 1.100000000000000000e+01
5.970000013224284174e+01 5.510576239508131948e+03 1.969875342011451721e+04 1.100000000000000000e+01
6.483333345540364689e+01 4.588498781129720783e+02 1.987267660117149353e+04 1.100000000000000000e+01
6.009999996948242540e+01 1.571677056219102633e+04 2.007174090194702148e+04 1.100000000000000000e+01
6.686666660563150799e+01 7.336536129307826570e+01 2.024244833207130432e+04 1.100000000000000000e+01
6.059999995930989769e+01 4.283288890744931336e+02 2.041963330864906311e+04 1.100000000000000000e+01
6.256666672770182203e+01 7.916278575181399901e+03 2.070608185791969299e+04 1.200000000000000000e+01
6.483333331298828739e+01 2.646767133178145286e+03 2.088722434616088867e+04 1.200000000000000000e+01
6.336666662597656341e+01 6.625678887560272301e+01 2.106669828081130981e+04 1.200000000000000000e+01
6.143333332316080941e+01 3.441555592149618406e+03 2.124603499579429626e+04 1.200000000000000000e+01
7.116666675821940657e+01 4.643482864685424261e+02 2.144576299428939819e+04 1.200000000000000000e+01
5.966666662597656057e+01 2.475380200563064591e+03 2.163239172267913818e+04 1.200000000000000000e+01
6.116666682942708633e+01 4.350158080854565924e+03 2.180662643098831177e+04 1.200000000000000000e+01
5.946666678873697975e+01 4.891165232345464347e+02 2.198880841302871704e+04 1.200000000000000000e+01
7.086666664632161883e+01 7.706556319404013493e+02 2.215364421868324280e+04 1.200000000000000000e+01
6.323333329264323055e+01 2.848508488609263168e+03 2.233363724565505981e+04 1.200000000000000000e+01
6.306666662597655915e+01 2.779828017246894433e+03 2.261093755173683167e+04 1.300000000000000000e+01
6.526666677856445631e+01 3.754014651408539066e+03 2.279642135572433472e+04 1.300000000000000000e+01
6.149999994913736856e+01 7.773386380518180886e+03 2.297924480867385864e+04 1.300000000000000000e+01
6.663333339945475586e+01 6.573429262153430273e+02 2.314223843526840210e+04 1.300000000000000000e+01
6.260000013224284032e+01 2.457607357813447379e+03 2.334802617335319519e+04 1.300000000000000000e+01
5.853333327229817939e+01 1.073029771802157484e+03 2.352801749610900879e+04 1.300000000000000000e+01
6.066666665649414369e+01 1.358540162589478132e+04 2.371913371682167053e+04 1.300000000000000000e+01
6.410000012207031261e+01 2.210443429290764470e+03 2.390104892587661743e+04 1.300000000000000000e+01
5.933333345540364689e+01 5.194801518585906706e+03 2.409213684105873108e+04 1.300000000000000000e+01
7.573333336385090320e+01 3.438142012064789128e+02 2.424003440570831299e+04 1.300000000000000000e+01
5.930000016276041919e+01 3.449841035127703890e+03 2.453558135366439819e+04 1.400000000000000000e+01
6.106666679890950178e+01 1.909529060975659434e+02 2.471094624900817871e+04 1.400000000000000000e+01
5.889999994913736714e+01 3.726998385664380748e+03 2.490997973227500916e+04 1.400000000000000000e+01
5.950000013224283890e+01 3.625796594069000093e+03 2.510478471302986145e+04 1.400000000000000000e+01
6.066666682942708633e+01 1.609416029261307131e+03 2.528326461052894592e+04 1.400000000000000000e+01
6.210000016276041634e+01 2.901471452361496631e+03 2.545582079505920410e+04 1.400000000000000000e+01
6.283333340454101545e+01 5.952630631167372485e+03 2.561994317698478699e+04 1.400000000000000000e+01
6.126666670735676945e+01 8.184061855061278266e+02 2.581877662634849548e+04 1.400000000000000000e+01
5.836666669718424316e+01 1.138634062661740791e+04 2.603051810884475708e+04 1.400000000000000000e+01
6.273333348592122150e+01 7.327903556729482943e+02 2.623029919934272766e+04 1.400000000000000000e+01
5.753333345540364263e+01 5.829643201404364845e+03 2.650416332077980042e+04 1.500000000000000000e+01
5.739999998982747087e+01 1.356202626822310094e+03 2.668707034420967102e+04 1.500000000000000000e+01
5.963333349609374778e+01 4.579033683788088638e+03 2.689922141027450562e+04 1.500000000000000000e+01
6.076666670735676945e+01 8.985731782049193725e+02 2.711370347929000854e+04 1.500000000000000000e+01
6.059999993896484227e+01 6.833789033274915710e+03 2.732691956377029419e+04 1.500000000000000000e+01
6.266666680908203091e+01 3.102896076582421188e+02 2.747369304060935974e+04 1.500000000000000000e+01
6.166666679890950320e+01 1.324596148307430485e+04 2.767253608894348145e+04 1.500000000000000000e+01
6.193333348592122434e+01 2.776257792227043410e+03 2.785118794417381287e+04 1.500000000000000000e+01
5.760000000000000142e+01 4.210381847371508229e+03 2.804340000391006470e+04 1.500000000000000000e+01
6.516666666666665719e+01 9.280033443496836298e+02 2.819884266471862793e+04 1.500000000000000000e+01
5.903333329264322771e+01 3.048323768383840161e+03 2.846517154121398926e+04 1.600000000000000000e+01
6.596666667683919627e+01 1.503922227092548667e+02 2.861994166278839111e+04 1.600000000000000000e+01
6.126666669718424174e+01 9.740897852520170090e+02 2.880807860517501831e+04 1.600000000000000000e+01
7.400000003051758313e+01 1.743265708253540680e+01 2.895669959449768066e+04 1.600000000000000000e+01
6.356666673787434974e+01 3.185254644182830361e+02 2.911915843653678894e+04 1.600000000000000000e+01
6.303333342488606661e+01 3.663654705914317674e+03 2.929146653103828430e+04 1.600000000000000000e+01
6.126666664632161741e+01 2.431255903993079301e+03 2.956508353877067566e+04 1.600000000000000000e+01
5.430000010172526004e+01 6.129041770866005209e+03 2.995170461225509644e+04 1.600000000000000000e+01
6.246666662597656483e+01 2.541537322815277366e+04 3.034209171652793884e+04 1.600000000000000000e+01
5.843333331298828170e+01 1.383280464848643533e+03 3.071883172130584717e+04 1.600000000000000000e+01
6.103333339945475444e+01 9.873730405622619628e+02 3.119463274097442627e+04 1.700000000000000000e+01
6.243333340454101688e+01 2.716561493057029111e+02 3.138383059310913086e+04 1.700000000000000000e+01
5.996666679890950746e+01 1.861593204831065805e+03 3.159229226756095886e+04 1.700000000000000000e+01
6.363333338419596430e+01 5.470808402501131695e+01 3.186818208765983582e+04 1.700000000000000000e+01
6.363333327229817371e+01 3.969055576016566533e+02 3.203855025243759155e+04 1.700000000000000000e+01
5.913333333333333286e+01 3.443643816595694807e+04 3.226708206343650818e+04 1.700000000000000000e+01
5.766666682942708633e+01 5.687106668921958772e+03 3.245711623859405518e+04 1.700000000000000000e+01
6.090000012207030977e+01 2.923152205252686713e+02 3.263029894661903381e+04 1.700000000000000000e+01
6.466666662597656057e+01 9.581398125710545628e+02 3.278822347688674927e+04 1.700000000000000000e+01
6.166666666666666430e+01 6.338171220674415736e+02 3.295812703514099121e+04 1.700000000000000000e+01
6.160000016276041634e+01 3.433725752015016951e+03 3.324801072812080383e+04 1.800000000000000000e+01
5.763333341471354032e+01 3.251427917253293799e+03 3.342989193487167358e+04 1.800000000000000000e+01
6.623333343505859716e+01 2.807285003163423198e+02 3.359945490384101868e+04 1.800000000000000000e+01
6.220000010172525862e+01 1.541735817891158149e+03 3.378079697346687317e+04 1.800000000000000000e+01
6.166666670735676803e+01 5.088811762169631947e+03 3.394959466695785522e+04 1.800000000000000000e+01
6.340000009155273375e+01 4.994318647436724859e+03 3.414441669750213623e+04 1.800000000000000000e+01
5.943333329264322629e+01 6.422319592814009411e+03 3.434180826783180237e+04 1.800000000000000000e+01
6.353333346557617034e+01 1.774150994278161534e+03 3.451282678651809692e+04 1.800000000000000000e+01
5.736666668701171545e+01 3.332032668367196948e+03 3.470401378631591797e+04 1.800000000000000000e+01
5.746666661580403712e+01 2.834556303043792013e+03 3.489927007818222046e+04 1.800000000000000000e+01
6.183333347574869521e+01 2.458474288045507308e+02 3.517052419376373291e+04 1.900000000000000000e+01
6.116666677856445489e+01 2.718544705407104175e+03 3.536394462680816650e+04 1.900000000000000000e+01
5.939999998982747087e+01 3.405251697389393826e+02 3.552402012681961060e+04 1.900000000000000000e+01
6.576666672770181776e+01 1.376075829862117644e+03 3.570547413086891174e+04 1.900000000000000000e+01
6.823333332316080657e+01 2.849856211661397538e+03 3.587889975190162659e+04 1.900000000000000000e+01
6.366666682942708633e+01 1.101113116573070693e+04 3.609031765675544739e+04 1.900000000000000000e+01
5.766666682942708633e+01 3.386485808134201761e+03 3.628767938780784607e+04 1.900000000000000000e+01
6.493333340454101688e+01 1.245795887937004807e+02 3.644449214005470276e+04 1.900000000000000000e+01
6.220000011189778633e+01 1.915979449971921349e+04 3.664302089881896973e+04 1.900000000000000000e+01
6.763333333841958961e+01 1.739496235423142252e+03 3.684153964471817017e+04 1.900000000000000000e+01
6.079999995930989343e+01 7.775920095690089511e+03 3.713825622987747192e+04 2.000000000000000000e+01
6.053333332316081083e+01 8.568023513812056535e+02 3.732711933207511902e+04 2.000000000000000000e+01
6.640000000000000568e+01 3.784223122622909159e+03 3.751462048387527466e+04 2.000000000000000000e+01
6.676666670227049849e+01 2.342760195724869482e+04 3.773782897758483887e+04 2.000000000000000000e+01
6.123333344523111776e+01 1.517804669007297207e+02 3.788043363237380981e+04 2.000000000000000000e+01
6.210000002034504973e+01 5.540195492873870080e+02 3.804749315643310547e+04 2.000000000000000000e+01
5.766666670735676803e+01 1.232315672838479259e+04 3.826916742563247681e+04 2.000000000000000000e+01
6.013333336385090888e+01 1.215906907828334442e+04 3.845773315191268921e+04 2.000000000000000000e+01
6.293333327229817797e+01 1.731835009155318630e+03 3.864040810084342957e+04 2.000000000000000000e+01
5.793333329264322629e+01 2.274564132455429899e+03 3.883650708246231079e+04 2.000000000000000000e+01
6.279999994913737282e+01 3.886815082304075077e+03 3.912579396367073059e+04 2.100000000000000000e+01
5.956666662597655915e+01 4.863294165402096041e+03 3.933425849604606628e+04 2.100000000000000000e+01
6.756666673278809299e+01 1.967217488686169872e+03 3.952080684137344360e+04 2.100000000000000000e+01
5.723333348592122150e+01 3.636292291378219943e+03 3.971605262279510498e+04 2.100000000000000000e+01
6.740000006103515773e+01 2.954180200519667210e+02 3.987962010383605957e+04 2.100000000000000000e+01
6.056666668701171830e+01 3.882702667838390880e+03 4.007515486383438110e+04 2.100000000000000000e+01
5.966666679890950320e+01 4.610827095236977584e+03 4.027455589699745178e+04 2.100000000000000000e+01
6.616666670735676803e+01 6.105864455342519250e+03 4.044718112659454346e+04 2.100000000000000000e+01
5.939999998982747087e+01 1.138107654162175550e+03 4.061487369298934937e+04 2.100000000000000000e+01
6.106666664632161456e+01 1.411123236341738902e+03 4.079959010314941406e+04 2.100000000000000000e+01
6.110000013224284032e+01 2.165095629344281861e+03 4.108484976458549500e+04 2.200000000000000000e+01
6.056666674804687744e+01 1.193774258574552732e+03 4.127170670557022095e+04 2.200000000000000000e+01
6.546666667175293242e+01 2.088797240448411401e+02 4.143896970725059509e+04 2.200000000000000000e+01
6.673333331298827886e+01 2.445364035211918008e+02 4.159981745767593384e+04 2.200000000000000000e+01
6.516666662597656057e+01 3.786429894320809240e+02 4.179079186487197876e+04 2.200000000000000000e+01
5.633333347574869521e+01 3.505668160130702745e+04 4.199396363139152527e+04 2.200000000000000000e+01
6.370000009155273091e+01 1.054362224482060384e+02 4.214830841684341431e+04 2.200000000000000000e+01
5.803333342488606661e+01 4.885049686605259012e+03 4.234936227107048035e+04 2.200000000000000000e+01
6.110000009155273659e+01 9.250279983088121298e+02 4.252825027942657471e+04 2.200000000000000000e+01
6.209999995930989769e+01 3.075209576785739955e+03 4.271864835119247437e+04 2.200000000000000000e+01
5.920000008138021030e+01 2.187108539099294649e+04 4.304816001391410828e+04 2.300000000000000000e+01
6.453333347574869094e+01 1.923864958018918969e+03 4.320316116666793823e+04 2.300000000000000000e+01
6.170000011189778633e+01 7.640042084609164158e+04 4.343303958535194397e+04 2.300000000000000000e+01
6.069999994913737140e+01 5.577896283073782797e+02 4.360447247052192688e+04 2.300000000000000000e+01
5.903333335367838686e+01 2.723528780216954146e+03 4.380898580241203308e+04 2.300000000000000000e+01
6.129999999999999716e+01 6.446667031990850774e+02 4.401454359221458435e+04 2.300000000000000000e+01
5.716666670735676803e+01 1.247436687737694960e+01 4.405712997841835022e+04 2.300000000000000000e+01
6.323333336385091030e+01 3.912542171042171049e+03 4.423355705976486206e+04 2.300000000000000000e+01
6.579999999999999716e+01 2.670839079946880702e+03 4.440048895096778870e+04 2.300000000000000000e+01
6.096666666666666856e+01 3.007427912448591542e+03 4.458848038649559021e+04 2.300000000000000000e+01
6.186666679890950604e+01 3.107195131976119228e+03 4.488395243310928345e+04 2.400000000000000000e+01
6.270000009155273091e+01 5.095265998125738406e+03 4.507252803707122803e+04 2.400000000000000000e+01
6.376666660563151368e+01 6.663064335847789152e+02 4.524975958991050720e+04 2.400000000000000000e+01
6.000000007120767975e+01 6.116098670369773026e+04 4.544947193360328674e+04 2.400000000000000000e+01
5.890000005086263002e+01 8.451971054260368419e+02 4.563133830571174622e+04 2.400000000000000000e+01
5.873333331298827886e+01 2.183107860683277522e+03 4.582549215006828308e+04 2.400000000000000000e+01
5.913333332316080515e+01 3.403875100496335108e+03 4.600741623640060425e+04 2.400000000000000000e+01
6.440000004069010231e+01 1.869285647286673338e+03 4.621308600306510925e+04 2.400000000000000000e+01
5.716666681925455862e+01 8.707987619886869197e+02 4.636314019513130188e+04 2.400000000000000000e+01
6.506666670735677371e+01 1.479248538893624527e+03 4.653698979759216309e+04 2.400000000000000000e+01
6.053333329264322771e+01 1.513375602253624379e+02 4.682967270803451538e+04 2.500000000000000000e+01
6.663333336385090888e+01 2.338862492102698980e+03 4.701058549737930298e+04 2.500000000000000000e+01
6.423333349609374920e+01 1.929276693000713749e+03 4.718316815853118896e+04 2.500000000000000000e+01
6.636666676839192291e+01 1.696425483115252291e+03 4.738148542499542236e+04 2.500000000000000000e+01
6.856666671752930142e+01 3.897559576768522675e+03 4.757099108839035034e+04 2.500000000000000000e+01
6.113333343505859574e+01 1.370413992361295186e+03 4.775907828927040100e+04 2.500000000000000000e+01
6.010000012207031261e+01 8.995565704628324966e+03 4.798026657438278198e+04 2.500000000000000000e+01
5.943333349609375205e+01 2.070990196858862328e+04 4.818415113091468811e+04 2.500000000000000000e+01
6.800000000508626385e+01 5.392882942783422777e+02 4.833503049707412720e+04 2.500000000000000000e+01
6.030000003051758029e+01 5.879854456031357586e+02 4.854441902422904968e+04 2.500000000000000000e+01
5.480000003051758029e+01 6.169065227985340243e+03 4.884771083474159241e+04 2.600000000000000000e+01
6.003333333333333144e+01 3.551129763860416915e+03 4.904538723421096802e+04 2.600000000000000000e+01
5.930000001017252487e+01 4.255519649267394584e+02 4.921525686192512512e+04 2.600000000000000000e+01
5.780000002034505258e+01 4.299389312390521809e+03 4.938508626985549927e+04 2.600000000000000000e+01
6.763333338419596430e+01 6.467995279616238236e+01 4.957541461944580078e+04 2.600000000000000000e+01
6.430000010172526004e+01 1.543251288271967042e+03 4.975473378229141235e+04 2.600000000000000000e+01
5.993333331298828170e+01 2.502492846773369820e+03 4.995075833749771118e+04 2.600000000000000000e+01
6.520000010172526572e+01 1.181809252044263485e+04 5.016473544597625732e+04 2.600000000000000000e+01
7.390000001525879725e+01 3.883334212635107178e+03 5.034113412213325500e+04 2.600000000000000000e+01
5.826666677856445631e+01 7.941289974706239263e+03 5.054722404026985168e+04 2.600000000000000000e+01
6.453333339945476155e+01 2.305280059548308600e+03 5.083002427220344543e+04 2.700000000000000000e+01
5.853333332316081083e+01 5.416868947227733770e+03 5.101297188401222229e+04 2.700000000000000000e+01
6.740000007120768544e+01 4.293758206796020431e+02 5.119531142377853394e+04 2.700000000000000000e+01
5.590000001017252629e+01 6.041928509247996772e+03 5.141039557194709778e+04 2.700000000000000000e+01
6.273333349609374920e+01 3.894170199382055216e+03 5.158515552997589111e+04 2.700000000000000000e+01
6.299999996948242398e+01 6.742612737143347204e+02 5.178365478920936584e+04 2.700000000000000000e+01
6.383333346557617460e+01 5.003427008920396474e+03 5.196472286796569824e+04 2.700000000000000000e+01
6.456666671752930142e+01 1.423547171228912248e+03 5.214792905879020691e+04 2.700000000000000000e+01
5.939999997965495027e+01 5.982310275767847088e+03 5.236922875881195068e+04 2.700000000000000000e+01
6.630000005086262149e+01 2.102996991424434327e+03 5.252644496178627014e+04 2.700000000000000000e+01
5.786666673787434689e+01 3.810689402962908844e+03 5.282227642488479614e+04 2.800000000000000000e+01
6.690000003560383846e+01 8.238471373628626679e+02 5.300801814007759094e+04 2.800000000000000000e+01
6.266666672770182345e+01 8.593284899032581734e+02 5.317350166249275208e+04 2.800000000000000000e+01
6.116666665649414369e+01 3.852601822433973098e+02 5.332787866067886353e+04 2.800000000000000000e+01
6.423333339436848632e+01 5.665205064928003367e+02 5.349823616647720337e+04 2.800000000000000000e+01
6.213333343505859574e+01 1.831644884857859142e+04 5.368129823970794678e+04 2.800000000000000000e+01
5.720000000000000284e+01 5.433305795350453991e+03 5.388628819131851196e+04 2.800000000000000000e+01
6.099999998982747229e+01 3.583271535816134019e+03 5.406520939898490906e+04 2.800000000000000000e+01
6.440000011189778206e+01 6.090906176491629509e+01 5.422691409730911255e+04 2.800000000000000000e+01
6.203333335367838686e+01 2.938886563634079721e+03 5.440902736282348633e+04 2.800000000000000000e+01
5.836666681925455435e+01 7.812080925729960654e+03 5.472214439678192139e+04 2.900000000000000000e+01
6.363333330281575684e+01 2.207811104863548735e+03 5.490003854084014893e+04 2.900000000000000000e+01
6.370000008138021030e+01 2.131117077827132960e+02 5.507542212057113647e+04 2.900000000000000000e+01
6.980000008138020462e+01 7.823511035570119247e+02 5.526280390405654907e+04 2.900000000000000000e+01
5.530000011189778775e+01 1.364406533324005977e+04 5.547017959618568420e+04 2.900000000000000000e+01
5.996666679890950746e+01 4.329887248380956635e+02 5.565175254225730896e+04 2.900000000000000000e+01
5.703333339436849059e+01 2.617026391290296942e+03 5.586324045372009277e+04 2.900000000000000000e+01
6.116666675821939947e+01 3.043666969739895649e+03 5.604234427666664124e+04 2.900000000000000000e+01
6.076666668701172114e+01 1.381048263321673039e+04 5.624676132345199585e+04 2.900000000000000000e+01
6.463333330281575684e+01 1.520436970467146966e+04 5.645071870660781860e+04 2.900000000000000000e+01
5.720000002034505115e+01 1.250373783663145666e+01 5.659684128785133362e+04 3.000000000000000000e+01
